collection,title,date,description,type,spatial,subject,source,identifier,file
NYS Archives Local District Records,District Notecard Records - Page 42,,[typed:]   St. Lawrence Union School    17 Dec 19 Application for admission granted   suggestion asked    18 Dec 11 Rubbing deficient $5.68    17 June 19 Express met minimum requirement    28 Feb 19 K next year    17 March 19 Top Board report favorable and board of   Education decided to withhold appeal fall 19    18 June 19 Reasonable grounds for admission    [handwritten:]   10 Mar 25 Passed    2 Mar 26 Name to Dr. Shinn for inspection    2 Mar 26 advised principal that small attendance permit,Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_42,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_42.txt
NYS Archives Local District Records,District Notecard Records - Page 43,1897,[typed:]   Constableville Union School (Lewis Co.)    1 Mar. 1897 - admitted   6 July 1912 - appl for adv. received   attention called to deficiencies   5 Oct. 1928 - appl for adv. M-2 to M-3   20 Feb. 1929 - Inspection report showed   school was not ready for advancement   27 Mar. 1929 - President of Board and Dist.   Sept. notified.   28 May 1929 - sent blank for appl for adv. to   high school grade    [handwritten:]   Mar. 13/29 - Advanced M-2 to M-3   23 D. 1929 - Advancement M-3 to H   8 Ja,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_43,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_43.txt
NYS Archives Local District Records,District Notecard Records - Page 44,1895,"[typed:]   2    [handwritten:]   - Athens Union School   Ad. 2-28-1895   6-17-1906 - demoted from senior to middle   6-14-06 - certif. of senior grade returned   11-18-08 - adv. to senior grade   11-24-19 - adv. to U.S. grade   6-17-49 - Dropped - Coksackie - Athens (S), admitted    [typed:]   St. Lawrence    [handwritten:]   Cranberry Lake Union School   Dec 16 1920 UFSD organized   Oct 20 1921 Adm. as Jr. Grade 3   Oct 21 1949 Dropped from roll,",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_44,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_44.txt
NYS Archives Local District Records,District Notecard Records - Page 45,1923,[typed:]   Cryererville Union School (Livingston Co.)   Dist. of Leicester    11 Ja 1923 - application rec'd for admission   27 Aug. 1923 - rec'd app for admission J (N & S) 0 1923 - book list gooe - lacks biole and ancient history   apparatus list lacks sterilizer    7 D 1923 - report of inspection shows only academic pupils; cannot be admitted    5 O 1923 - app for admission   20 S 1923 - report of inspection favorable   12 N 1923 - admitted M-E    [handwritten:]   20 D 1946 - Dropped from rol,Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_45,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_45.txt
NYS Archives Local District Records,District Notecard Records - Page 46,1914,"[typed:]   Wilton Union School   [?] B. [?] admitted   16 Jun 1914 to Dallam answering principal   for permission to give 6th grade   of Jun 25 [?] Dallam [?] Staff   of 3rd-25 [?]   [?] Regular inspection. [?] pr[?] that 3 pupils in 4th p[?] do not maintain   26 Mar 25 Sent pen 1st copy of [?]   [?] inspection, investigate room, and   [?] to the said [?]  [handwritten:]   [?] will at [?] school until [?]   [?] 4th [?] [?] will be [?]   10/25/35 The [?] requested to inspect [?]   [?] 10/26 repor",Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_46,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_46.txt
NYS Archives Local District Records,District Notecard Records - Page 47,1914,[typed:]   Ravenport Union School   (Delaware Co.)    5 Ja 1914 – app for admission J rec'd   9 F 1914 – report of inspection favorable   26 F 1914 – admitted J    23 F 1915 – app re advance rec'd   5 Je 1915 – report of inspection favorable   24 F 1916 – advanced J to M-2    1 O 1917 – app for adv from M-2 to M-3 rec'd   10 N 1917 – report of inspection favorable   27 D 1917 – advanced from M-2 to M-3    1925 – corr re further advance – report of inspection adverse    15 Je 1921 – app rec'd for,Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_47,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_47.txt
NYS Archives Local District Records,District Notecard Records - Page 48,1920,"[typed:] Beansboro Union School (Oneida County)   27 D 1920 - app rec'd for admission   23 Mar 1921 - report advised awaiting improvements - application deferred   10 Mar 1922 - report recommend admission as J B   25 May 1922 - admitted as of junior grade   12 Mar 1924 - app for advance J-M received   5 Apr 1924 - report does not warrant advance.   15 D 1932 - dropped from roll    [typed:] Deer Park High School   30 Rockaway Avenue, Deer Park, New York   (1129)    [handwritten:] Suffolk   5/22/6",Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_48,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_48.txt
NYS Archives Local District Records,District Notecard Records - Page 49,1908,"[typed:] Dickinson Union School  [handwritten:]   13 Dec 1908 Appl for admission need 10 EDs Course of Study approved   as such all papers seem to be satisfactory.   2 Dec DR admitted as of Junior grade.   17 Dec 1912 Advanced to middle grade   [no core, joined July 1919]  ---  [typed:] Dickinson Center Union School  [handwritten:]   17 Dec 1912 Adv to middle grade[?]   10 Dec 1908 admitted as junior. [summer]   Aug 1914   10 Aug 1914   [?]   appl me advance to senior gr[?], reck[?]   my work re",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_49,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_49.txt
NYS Archives Local District Records,District Notecard Records - Page 5,1916,"[typed:]   G. Balachera Union School    [handwritten:]   Apr. 1916 Report of Mr. Arms, who raised question as to desirability of continuing the academic department. Last 1000 days attendance    [typed:]   17 Jan. 1916 Dr. C. F. Wheelock wrote concerning   24 Feb. 1916 Retit from Pus of Board that outlook was brighter for another year   (filed in general files)    [typed:]   [handwritten:]   27 Feb. 21 Mr. Johnson shall enroll in process to fill schedules for teachers, from Regent send appropriat",Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_5,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_5.txt
NYS Archives Local District Records,District Notecard Records - Page 50,1912,"[typed:]   Durhamville Union School    [handwritten:]   Oct 12, 1912 April Reed   Oct 24, 1912 Library U.S. Inspection asked   Nov 20, 1912 M.P. Cold reported favorably when   Apparatus is O.K.   Dec 21, 1912 Apparatus O.K.   Dec 24, 1912 Primary Exams given   Feb 20, 1913 Admitted as junior   [?] 1913 W.P. Arnold recommendations in report    [typed:]   [handwritten:]   [?] 1917 M.P. Skinner reports school should [?]   [?] 1919 Recommended that school [?]   [?] 1919 Dropped from [?] Roll    [Not",Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_50,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_50.txt
NYS Archives Local District Records,District Notecard Records - Page 51,,[typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:,Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_51,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_51.txt
NYS Archives Local District Records,District Notecard Records - Page 52,1894,[typed:]   East Randolph Union School   Gothamagus   1894 - admitted (S)    [handwritten:]   If the principal that school will be denoted   from S to M if additional teacher is not employed   Another teacher has been employed   School should be denoted from S to M   28 Dec 1897 - Exam. Dir. reports that secondary   work has been dropped   11 Dec 1897 - Regent's order to drop school from rolls   18 Dec 1897 - Dropped from roll    [typed:]   (E. Rock. UFS Dist)   East Rochester H.S. (Monroe County,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_52,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_52.txt
NYS Archives Local District Records,District Notecard Records - Page 53,1897,[typed:]   Otsogo 2   [handwritten:]   26 Ju 1897 - admitted   6 Ju 1906 - Re advance from junior to middle   Rogers School advanced to middle grade   17 May 07 - General I Study approved   13 Nov 11 - Advanced to senior grade   123 fielder Eberle July 1911   28 Sept 22 - Requested booklet appellant Islands to   [typed:]   [handwritten:]   May 30% - Two pair of kind advance blinks   30 Ju 30 - Received blinks (also Senin to high)   31 Nov 23 - Requested cimulation   X Dec 15 - Got orderly appare,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_53,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_53.txt
NYS Archives Local District Records,District Notecard Records - Page 54,,[typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:,Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_54,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_54.txt
NYS Archives Local District Records,District Notecard Records - Page 55,1916,"[typed:]   James Street Union School   Eastwood    [handwritten:]   25 Oct 1916 Appl for admission as of   junior's grade    26 Oct 1916 Asked inspection    16 Dec 1916 Mr Congdon's report unfavorable.   It is his opinion that instead of another   academic school at Eastwood, there should   be a consolidation of school district    3 Nov 1917 Papers sent to [?] Reports in consideration   Papers were not submitted to the committee as    [typed:]   Overdogs    [handwritten:]   Gentlemen of Union Sc",Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_55,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_55.txt
NYS Archives Local District Records,District Notecard Records - Page 56,,"The document appears to be a photocopy or scan of a page with both typewritten and handwritten text. Below is a transcription of all visible content, clearly distinguishing between the two modes.  ---  [typed:]  The following statements are made by the witness in the course of the examination:  1. The witness states that he was present at the scene of the incident and observed the events as they unfolded. 2. He describes the actions of the individuals involved, noting their movements and interac",Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_56,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_56.txt
NYS Archives Local District Records,District Notecard Records - Page 57,1895,[typed:]   Falon Union School   Madison   2    [handwritten:]   31 Nov. 1895 - admitted   Happy Case sent to Rogers (St. H)   25 Apr. Advanced S to H   19 May 26 - News from Genesee Dist. School house 90 yards   or a movement desirable; complete Renov.   plant will be sung.   26 May 26 - sent copy report to school   15 Oct. 1937 - Dropped from rolls    [typed:]   Beaver Union School (Erie Co.)    4 Aug. 1924 - app for admission   28 May 1925 - admitted J    5 Mar. 1926 - blanks sent school-rec'd,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_57,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_57.txt
NYS Archives Local District Records,District Notecard Records - Page 58,1927,"[typed:]   18 May 1927 - app. adv. M-R to M-S   18 May ack'd - staff M   20 D. 1927 - report being favorable - advanced   M-2 to M-3   16 May 1929 - advanced M-3 to H (report of   Inspection of Apr. 10   favorable)    28 F. 1937 - ack'd app for reclass. 6-year (N)   1 May 1936 - Reclassified 6-year   27 April 1951 - dropped from University    [handwritten:]   Echo Hills School, Dobbs Ferry, Westchester   4/20-21/50 Name changed from   Children's Village Sch.",Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_58,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_58.txt
